domain,signal,previous_run_id,current_run_id,previous_completed_at,current_completed_at,previous_outcome,current_outcome,previous_value_json,current_value_json,changed
www.cloudflare.com,agent.graphql,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.interface_links,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.mcp,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.oauth_metadata,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.openapi,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.tollbit_gateway,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,browser.navigation,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,browser.network_summary,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,browser.rendered_document,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,crawler.ai_homepage_policies,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""amazonbot"":true,""anthropic-ai"":true,""bytespider"":true,""ccbot"":true,""chatgpt-user"":true,""claude-web"":true,""cohere-ai"":true,""google-extended"":true,""gptbot"":true,""meta-externalagent"":true,""perplexitybot"":true}","{""amazonbot"":true,""anthropic-ai"":true,""bytespider"":true,""ccbot"":true,""chatgpt-user"":true,""claude-web"":true,""cohere-ai"":true,""google-extended"":true,""gptbot"":true,""meta-externalagent"":true,""perplexitybot"":true}",False
www.cloudflare.com,crawler.ai_specific_user_agents,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""anthropic-ai"",""ccbot"",""chatgpt-user"",""claude-web"",""cohere-ai"",""google-extended"",""gptbot"",""perplexitybot""]","[""anthropic-ai"",""ccbot"",""chatgpt-user"",""claude-web"",""cohere-ai"",""google-extended"",""gptbot"",""perplexitybot""]",False
www.cloudflare.com,crawler.browser_http_difference,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,crawler.crawl_delays,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,{},{},False
www.cloudflare.com,crawler.homepage_policy_allowed,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,true,true,False
www.cloudflare.com,crawler.http_403_frequency,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""count"":0,""rate"":0.0,""response_count"":5}","{""count"":0,""rate"":0.0,""response_count"":5}",False
www.cloudflare.com,crawler.http_429_frequency,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""count"":0,""rate"":0.0,""response_count"":5}","{""count"":0,""rate"":0.0,""response_count"":5}",False
www.cloudflare.com,crawler.http_status_distribution,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""200"":5}","{""200"":5}",False
www.cloudflare.com,crawler.robots_exists,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,true,true,False
www.cloudflare.com,crawler.robots_status,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,200,200,False
www.cloudflare.com,crawler.sitemaps,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""https://www.cloudflare.com/sitemap.xml""]","[""https://www.cloudflare.com/sitemap.xml""]",False
www.cloudflare.com,crawler.user_agents,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""*"",""anthropic-ai"",""ccbot"",""chatgpt-user"",""claude-web"",""cohere-ai"",""google-extended"",""gptbot"",""perplexitybot""]","[""*"",""anthropic-ai"",""ccbot"",""chatgpt-user"",""claude-web"",""cohere-ai"",""google-extended"",""gptbot"",""perplexitybot""]",False
www.cloudflare.com,economic.api_pricing,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,economic.metering,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,economic.pricing_links,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[{""text"":""Pricing"",""url"":""https://www.cloudflare.com/plans/""}]","[{""text"":""Pricing"",""url"":""https://www.cloudflare.com/plans/""}]",False
www.cloudflare.com,economic.registration_links,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[{""text"":""Login"",""url"":""https://dash.cloudflare.com/login""},{""text"":""Start building"",""url"":""https://dash.cloudflare.com/sign-up""}]","[{""text"":""Login"",""url"":""https://dash.cloudflare.com/login""},{""text"":""Start building"",""url"":""https://dash.cloudflare.com/sign-up""}]",False
www.cloudflare.com,economic.registration_required,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,economic.subscription_required,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,human.authentication_challenge,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,false,false,False
www.cloudflare.com,human.browser_captcha_marker_visible,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,human.browser_cookie_wall_marker_visible,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,human.browser_login_marker_visible,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,human.browser_paywall_marker_visible,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,skipped,skipped,null,null,False
www.cloudflare.com,human.captcha_detected,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,human.cookie_wall_detected,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,human.geographic_restriction,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,human.homepage_accessible,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,true,true,False
www.cloudflare.com,human.homepage_content_type,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"""text/html; charset=utf-8""","""text/html; charset=utf-8""",False
www.cloudflare.com,human.homepage_final_url,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"""https://www.cloudflare.com/""","""https://www.cloudflare.com/""",False
www.cloudflare.com,human.homepage_status,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,200,200,False
www.cloudflare.com,human.http_access_disposition,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"""reachable""","""reachable""",False
www.cloudflare.com,human.javascript_required,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,human.login_required,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,human.paywall_detected,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,human.rate_limited,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,false,false,False
www.cloudflare.com,infrastructure.acceleration_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,[],[],False
www.cloudflare.com,infrastructure.bot_management_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,[],[],False
www.cloudflare.com,infrastructure.cache_headers,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""age"":""3"",""cache-control"":""max-age=10"",""cf-cache-status"":""HIT""}","{""age"":""8"",""cache-control"":""max-age=10"",""cf-cache-status"":""HIT""}",True
www.cloudflare.com,infrastructure.cache_status,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[{""provider"":""cloudflare"",""status"":""HIT""}]","[{""provider"":""cloudflare"",""status"":""HIT""}]",False
www.cloudflare.com,infrastructure.cdn,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""cloudflare""]","[""cloudflare""]",False
www.cloudflare.com,infrastructure.cdn_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""cloudflare""]","[""cloudflare""]",False
www.cloudflare.com,infrastructure.challenge_response,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,infrastructure.content_encoding,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"""gzip""","""gzip""",False
www.cloudflare.com,infrastructure.dns_provider,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""cloudflare""]","[""cloudflare""]",False
www.cloudflare.com,infrastructure.edge_location_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"{""cloudflare"":""IAD""}","{""cloudflare"":""IAD""}",False
www.cloudflare.com,infrastructure.edge_provider,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,infrastructure.edge_response_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,"[""cloudflare""]","[""cloudflare""]",False
www.cloudflare.com,infrastructure.edge_service_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,infrastructure.hosting_provider,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,null,null,False
www.cloudflare.com,infrastructure.http3_advertised,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,observed,observed,true,true,False
www.cloudflare.com,infrastructure.load_balancer_hints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,[],[],False
www.cloudflare.com,infrastructure.response_cookie_fingerprints,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,no_evidence,no_evidence,[],[],False
